date,channel,region,cohort,sessions,dau,orders,successful_payments,revenue,conversion_rate,payment_success_rate,bounce_rate,cac,is_injected_anomaly
2024-05-07,App,East,Repeat,1078.0,635,66.0,61.0,28930.21935449805,0.061224489795918366,0.9334012344501165,0.3391864981084233,110.40371961538042,0
2024-05-07,App,West,New,2645.0,1324,87.0,81.0,46064.51472195127,0.03289224952741021,0.9337722931242726,0.3515465076148546,158.0548344389923,0
2024-05-07,App,West,Repeat,1386.0,651,76.0,71.0,49087.11771778681,0.05483405483405483,0.9399249713249086,0.47414164331929537,132.23053526787515,0
2024-05-07,Web,North,New,833.0,554,20.0,18.0,7892.906178484884,0.024009603841536616,0.941863369531378,0.45928582047945743,112.02014485930276,0
2024-05-07,Web,North,Repeat,1959.0,1194,94.0,89.0,28174.439067597887,0.0479836651352731,0.9551777241148565,0.4047340694735365,98.78648556940034,0
2024-05-07,Web,South,New,2059.0,870,63.0,60.0,26180.039708044318,0.0305973773676542,0.961165899135449,0.382080601591134,143.3943100708027,0
2024-05-07,Web,South,Repeat,1446.0,850,87.0,79.0,50151.61588449863,0.06016597510373444,0.9138819671588225,0.395280892534725,89.64620913768874,0
2024-05-07,Web,East,New,1279.0,657,48.0,46.0,35121.278597276854,0.03752931978107897,0.9583512444780804,0.3182354864964224,170.51992789030808,0
2024-05-07,Web,East,Repeat,1303.0,574,65.0,60.0,30049.355316361256,0.0498848810437452,0.9277203962003595,0.3994400414270115,93.07605887315249,0
2024-05-07,Web,West,New,2297.0,1463,89.0,81.0,50388.10371587586,0.038746190683500215,0.9198219183201526,0.3301093998757684,173.78328884926785,0
2024-05-07,Web,West,Repeat,768.0,470,35.0,32.0,18951.478688934,0.045572916666666664,0.9342307489058342,0.42096128243755127,143.1765777311405,0
2024-05-08,App,North,New,1219.0,579,54.0,50.0,18739.94140368896,0.044298605414273995,0.9284120723722902,0.3727170503394284,163.92123823204423,0
2024-05-08,App,North,Repeat,2139.0,1039,137.0,125.0,86593.21457589178,0.06404862085086489,0.9194013241651167,0.32998338276077205,114.14974516564186,0
2024-05-08,App,South,New,863.0,506,35.0,32.0,12732.401782610179,0.04055619930475087,0.9258163913106594,0.39785718761698313,157.64600175499433,0
2024-05-08,App,South,Repeat,2166.0,981,130.0,115.0,41640.33590269737,0.06001846722068329,0.8868418113836561,0.4240758477138994,83.49327446376287,0
2024-05-08,App,East,New,1543.0,626,59.0,53.0,17053.284911927713,0.03823720025923526,0.9149312041810627,0.35009871968375206,125.38933961881293,0
2024-05-08,App,East,Repeat,874.0,529,51.0,48.0,36841.060713377534,0.05835240274599542,0.9440041969503754,0.3524923734974064,119.56382648244258,0
2024-05-08,App,West,New,2216.0,937,95.0,88.0,46666.11121790297,0.04287003610108303,0.9351221449014144,0.31963142148334334,141.59497987434196,0
2024-05-08,App,West,Repeat,1499.0,914,80.0,74.0,44294.576065876456,0.0533689126084056,0.9310240782114794,0.3385825617381048,112.02817851613884,0
2024-05-08,Web,North,New,2191.0,1506,106.0,98.0,37554.58909060017,0.048379735280693746,0.9245670089518635,0.38783367533131374,111.93040092164107,0
2024-05-08,Web,North,Repeat,1295.0,782,73.0,66.0,46776.72249706238,0.05637065637065637,0.9048470912440191,0.40912814953476717,105.8219235661804,0
2024-05-08,Web,South,New,1700.0,1082,70.0,62.0,46807.820668293694,0.041176470588235294,0.898353475534869,0.4153289137574234,102.40194952153671,0
2024-05-08,Web,South,Repeat,1055.0,443,65.0,59.0,39410.442450835064,0.061611374407582936,0.9130324439223573,0.4008714476479051,118.25511997285182,0
2024-05-08,Web,East,New,2021.0,1216,61.0,56.0,27648.365285946573,0.030183077684314694,0.9295168178083942,0.42260346987512676,173.2192857393495,0
2024-05-08,Web,East,Repeat,1654.0,908,74.0,69.0,34756.53002043196,0.044740024183796856,0.9345863783357605,0.33271254479752155,107.30267943580135,0
2024-05-08,Web,West,New,2063.0,945,81.0,72.0,36938.02767712463,0.03926320891904993,0.9000428261392542,0.38626514801676964,102.13810278927487,0
2024-05-08,Web,West,Repeat,1669.0,1137,95.0,90.0,61463.35368166541,0.056920311563810666,0.948863866069556,0.42229738885626517,106.53975210408147,0
2024-05-09,App,North,New,1487.0,945,69.0,62.0,19676.408910903217,0.04640215198386012,0.9025717327555814,0.41420933891513223,120.23956745448221,0
2024-05-09,App,North,Repeat,1171.0,631,81.0,75.0,27391.479545000493,0.06917164816396243,0.9323891334681158,0.4594597486046974,135.82958867741652,0
2024-05-09,App,South,New,1417.0,680,46.0,42.0,16969.68329510441,0.032462949894142556,0.9257788592959788,0.40788237134342453,173.27718792054597,0
2024-05-09,App,South,Repeat,1357.0,785,73.0,65.0,21077.337148714243,0.05379513633014001,0.8963199196440768,0.3645485548842514,132.0996657505915,0
2024-05-09,App,East,New,1718.0,878,69.0,64.0,43334.43494375823,0.040162980209545986,0.9352463627496479,0.3669730527593876,129.12462661992313,0
2024-05-09,App,East,Repeat,2311.0,1575,132.0,126.0,67435.680026409,0.057118130679359586,0.9591132080628578,0.3807075553635548,100.66597746888246,0
2024-05-09,App,West,New,1796.0,1214,72.0,68.0,27860.13171093473,0.0400890868596882,0.9479284944381483,0.3697640566682261,118.44541124755179,0
2024-05-09,App,West,Repeat,2415.0,1339,152.0,138.0,72668.96542067788,0.0629399585921325,0.9121879920229573,0.3770589463662448,141.1735067149617,0
2024-05-09,Web,North,New,704.0,470,31.0,28.0,21835.649067596194,0.04403409090909091,0.9161707787470889,0.3979133772350577,100.16746987960227,0
2024-05-09,Web,North,Repeat,1998.0,1249,100.0,92.0,37093.790143416314,0.05005005005005005,0.9272080974576851,0.43033975125298174,118.563884796352,0
2024-05-09,Web,South,New,889.0,617,17.0,15.0,5068.047339723441,0.019122609673790775,0.9353532607584887,0.4008383009436122,101.49900558040227,0
2024-05-09,Web,South,Repeat,1409.0,863,76.0,69.0,30742.221407459794,0.0539389638041164,0.914339344028022,0.4162802840721711,89.06686269302466,0
2024-05-09,Web,East,New,1113.0,635,36.0,34.0,23867.30497354608,0.03234501347708895,0.9713819210779014,0.40234549040824286,155.32346315569444,0
2024-05-09,Web,East,Repeat,933.0,565,48.0,45.0,26180.51271247235,0.05144694533762058,0.9410336046451194,0.49484443739360406,131.49882537143776,0
2024-05-09,Web,West,New,1151.0,657,27.0,26.0,13807.493995122779,0.023457862728062554,0.967908420135744,0.45465960948948153,118.98107849640714,0
2024-05-09,Web,West,Repeat,1517.0,829,64.0,59.0,38889.56308035216,0.04218852999340804,0.9282307143673163,0.46125501462339685,103.5817375133606,0
2024-05-10,App,North,New,2593.0,1424,115.0,106.0,37773.71918569218,0.044350173544157344,0.9239267666095685,0.32997018148719026,168.32862766227768,0
2024-05-10,App,North,Repeat,2206.0,1301,131.0,120.0,89961.43173896185,0.059383499546690845,0.9234065440872192,0.3420239426992668,91.62451110813583,0
2024-05-10,App,South,New,1846.0,1235,64.0,58.0,44636.7255519471,0.03466955579631636,0.9132760972368085,0.4244617006775018,112.39628039917774,0
2024-05-10,App,South,Repeat,1765.0,918,110.0,101.0,40472.920213798934,0.06232294617563739,0.9215185378197164,0.4237653437014868,82.94254815332945,0
2024-05-10,App,East,New,1660.0,1153,60.0,54.0,24329.353872560765,0.03614457831325301,0.9028891627767175,0.3987134122055324,127.81001571997217,0
2024-05-10,App,East,Repeat,699.0,388,38.0,35.0,18589.041903386544,0.05436337625178827,0.9369363988684236,0.34955488060968937,145.49703041572081,0
2024-05-10,App,West,New,1029.0,623,43.0,39.0,29466.160065693948,0.04178814382896016,0.9201423017523257,0.37084442614567786,145.27801304543328,0
2024-05-10,App,West,Repeat,1679.0,1107,108.0,97.0,76911.49025209402,0.06432400238237046,0.9068749353771375,0.41549095527854646,112.49369356951416,0
2024-05-10,Web,North,New,1182.0,802,39.0,35.0,26315.18610654163,0.03299492385786802,0.9214056122180168,0.42689879849132445,140.5588920034285,0
2024-05-10,Web,North,Repeat,1073.0,618,53.0,48.0,27567.194656470383,0.049394221808014914,0.9110350674666984,0.41316837142513557,80.83568099679277,0
2024-05-10,Web,South,New,853.0,417,28.0,25.0,7856.481173891158,0.032825322391559206,0.9107533846510983,0.38356375935168546,131.16283559644086,0
2024-05-10,Web,South,Repeat,1030.0,445,49.0,46.0,19152.288608944047,0.04757281553398058,0.9442868942951587,0.3968600717956138,82.43494866011139,0
2024-05-10,Web,East,New,1987.0,1304,82.0,74.0,37064.572600724205,0.0412682435832914,0.9144924194065479,0.3984992133976049,156.7348921914668,0
2024-05-10,Web,East,Repeat,1762.0,730,91.0,82.0,39326.117103029,0.051645856980703744,0.9052958546896305,0.3815049477265988,106.83461439856558,0
2024-05-10,Web,West,New,1299.0,661,51.0,46.0,21611.992435389977,0.03926096997690531,0.9133427344969094,0.30429066636295976,155.86354295432665,0
2024-05-10,Web,West,Repeat,1715.0,1029,82.0,78.0,48397.881640763364,0.0478134110787172,0.9602413589828291,0.39230511130071827,84.24272499824694,0
2024-05-11,App,North,New,1139.0,531,44.0,40.0,24359.460936946147,0.038630377524143986,0.9138544398068175,0.41240252153932666,108.86443902775562,0
2024-05-11,App,North,Repeat,1389.0,832,83.0,76.0,23410.235261844322,0.059755219582433405,0.9187214104043543,0.3828302262637853,87.49074708230947,0
2024-05-11,App,South,New,1496.0,995,69.0,65.0,48632.671362795845,0.046122994652406414,0.9508106889054712,0.49998079082541047,158.55387781757355,0
2024-05-11,App,South,Repeat,1640.0,779,93.0,85.0,35124.57565971733,0.056707317073170734,0.9144627580275722,0.38758744430694536,142.83936585308064,0
2024-05-11,App,East,New,2450.0,1235,95.0,87.0,50559.24803945457,0.03877551020408163,0.9231689333596741,0.4009665097303885,105.46993220852248,0
2024-05-11,App,East,Repeat,1373.0,710,87.0,79.0,33596.569327779565,0.06336489439184267,0.9129215940495857,0.4981034180949264,103.41123308148273,0
2024-05-11,App,West,New,1937.0,923,78.0,74.0,32750.782683442336,0.040268456375838924,0.9505590309964697,0.4090781568317645,114.53883357106764,0
2024-05-11,App,West,Repeat,2121.0,1081,131.0,121.0,53022.83773616732,0.06176331918906176,0.9296623404016977,0.34707219788278554,119.81095591537118,0
2024-05-11,Web,North,New,1372.0,727,45.0,41.0,13395.041774657468,0.03279883381924198,0.9242574028754026,0.47631079793981396,127.31603909306925,0
2024-05-11,Web,North,Repeat,2188.0,1341,128.0,120.0,52639.37651766466,0.05850091407678245,0.9451583035629517,0.38912860271118993,94.36962496337905,0
2024-05-11,Web,South,New,1210.0,720,45.0,42.0,24925.306488391805,0.0371900826446281,0.9398471824995198,0.36580952304304243,110.24522406893992,0
2024-05-11,Web,South,Repeat,2223.0,1221,128.0,121.0,90258.44759952037,0.057579847053531266,0.946130397174986,0.34571443495548704,124.26258521609748,0
2024-05-11,Web,East,New,1610.0,883,61.0,56.0,25846.484924247463,0.037888198757763975,0.9324691511233829,0.37782377925998,145.49287616816363,0
2024-05-11,Web,East,Repeat,1364.0,558,74.0,69.0,39894.8166273667,0.054252199413489736,0.934902775432892,0.3110825844411509,114.58192450068083,0
2024-05-11,Web,West,New,960.0,429,32.0,29.0,12925.33286117955,0.03333333333333333,0.9356695695115302,0.3930749489030024,98.01565944720613,0
2024-05-11,Web,West,Repeat,2023.0,1377,123.0,111.0,77536.99001772373,0.060800790904597134,0.9067182082084279,0.2971827378105235,86.55468292132197,0
2024-05-12,App,North,New,1009.0,645,33.0,29.0,9208.770362636351,0.03270564915758176,0.9066563149230468,0.424287357372773,134.58509519149666,0
2024-05-12,App,North,Repeat,960.0,504,67.0,60.0,36860.09780094879,0.06979166666666667,0.9081744827968027,0.4679160405543154,141.9697897309809,0
2024-05-12,App,South,New,3047.0,1567,106.0,96.0,45532.37521807599,0.03478831637676403,0.9100064085359326,0.26668910448381333,107.17233776296325,0
2024-05-12,App,South,Repeat,1128.0,567,66.0,64.0,34758.62607669216,0.05851063829787234,0.9707079386640642,0.46816301201266913,131.71431168452602,0
2024-05-12,App,East,New,2187.0,956,62.0,58.0,21399.766703147397,0.0283493369913123,0.9417096461460837,0.39889897458126955,148.56701852818338,0
2024-05-12,App,East,Repeat,2867.0,1315,173.0,159.0,67278.12505647246,0.0603418207185211,0.9228707317239392,0.37854616745147873,145.31104111912944,0
2024-05-12,App,West,New,2246.0,918,100.0,89.0,41321.25012401187,0.04452359750667854,0.8943450243216614,0.3974304911001538,104.89613223868135,0
2024-05-12,App,West,Repeat,2841.0,1800,164.0,151.0,46404.45470998278,0.057726152763111584,0.9213053006375163,0.32524012063484226,141.5525161485542,0
2024-05-12,Web,North,New,1534.0,1065,53.0,49.0,26795.425946749077,0.03455019556714472,0.9286706053725732,0.4548948268366663,155.1604778000583,0
2024-05-12,Web,North,Repeat,664.0,352,29.0,27.0,10018.44395773986,0.043674698795180725,0.9424739413511596,0.32104091619144626,98.15741251945991,0
2024-05-12,Web,South,New,708.0,312,23.0,21.0,9252.840811425933,0.03248587570621469,0.925580533560549,0.411205122869783,131.78173470647272,0
2024-05-12,Web,South,Repeat,1714.0,822,97.0,87.0,49801.98786642948,0.056592765460910154,0.9067399428443311,0.4703403764366483,114.12957542952473,0
2024-05-12,Web,East,New,1651.0,1016,57.0,53.0,34469.39482962653,0.034524530587522716,0.9450728856326693,0.3946570649605446,166.13782216265076,0
2024-05-12,Web,East,Repeat,1866.0,1221,113.0,102.0,79387.2045623568,0.060557341907824226,0.9050007628120824,0.3646125832789057,132.15508302140418,0
2024-05-12,Web,West,New,1268.0,633,45.0,43.0,25983.01536429495,0.03548895899053628,0.9633761616260141,0.4212124776487506,144.02131539233875,0
2024-05-12,Web,West,Repeat,1165.0,503,63.0,59.0,43964.21848297018,0.05407725321888412,0.9504000770927233,0.49787447113428634,132.587082112941,0
2024-05-13,App,North,New,1139.0,455,42.0,39.0,30703.384796416303,0.03687445127304653,0.9294302175097922,0.39253028931987877,101.13556092102677,0
2024-05-13,App,North,Repeat,1976.0,1189,103.0,95.0,48085.084958948435,0.05212550607287449,0.9225727778586968,0.30942165840930524,96.49820647472208,0
2024-05-13,App,South,New,2148.0,1369,106.0,98.0,34811.713220116406,0.049348230912476726,0.927944650770248,0.4668711020786362,138.44816696208005,0
2024-05-13,App,South,Repeat,2276.0,1355,133.0,122.0,51689.92499149716,0.05843585237258348,0.9199125275607728,0.3652557596505812,147.2046888225746,0
2024-05-13,App,East,New,2399.0,1268,100.0,93.0,66143.5587961751,0.041684035014589414,0.9395002450070367,0.39602573115953343,122.01104304795874,0
2024-05-13,App,East,Repeat,2104.0,910,129.0,119.0,73740.65642833366,0.06131178707224334,0.9227991645233511,0.44668810376249596,144.55398066849796,0
2024-05-13,App,West,New,1416.0,807,62.0,58.0,32643.325523385614,0.043785310734463276,0.9457824204698041,0.4672342586615308,166.64632157162256,0
2024-05-13,App,West,Repeat,1864.0,943,117.0,108.0,39300.279546987535,0.06276824034334764,0.9288850764375228,0.3903520573716649,88.50098310098625,0
2024-05-13,Web,North,New,2260.0,940,73.0,68.0,27311.84488482251,0.032300884955752215,0.9343047722637541,0.4251117360175987,177.03358674153472,0
2024-05-13,Web,North,Repeat,1332.0,885,62.0,58.0,36021.88006352936,0.046546546546546545,0.9443551227947378,0.29874061996938944,109.02551244566428,0
2024-05-13,Web,South,New,1439.0,732,44.0,40.0,21644.24563512419,0.030576789437109102,0.9211566466931569,0.4407560342726406,175.89308729493948,0
2024-05-13,Web,South,Repeat,1570.0,908,98.0,89.0,65847.00521698038,0.062420382165605096,0.9121283806404399,0.4793449828516546,148.5862214172908,0
2024-05-13,Web,East,New,2076.0,1009,73.0,66.0,39410.36771759732,0.03516377649325626,0.9060773648845367,0.3508290496221683,143.87893484125442,0
2024-05-13,Web,East,Repeat,528.0,316,29.0,27.0,18606.58755471601,0.054924242424242424,0.9528618709804174,0.3884284204376503,130.70674360616437,0
2024-05-13,Web,West,New,1078.0,559,33.0,29.0,23173.533699440744,0.030612244897959183,0.9066863345269914,0.39080056699485183,120.9544644549037,0
2024-05-13,Web,West,Repeat,1851.0,1275,106.0,98.0,63990.694419137115,0.05726634251755808,0.926751640296211,0.412064848428077,118.71511751570509,0
2024-05-14,App,North,New,1014.0,521,39.0,36.0,24234.70814626237,0.038461538461538464,0.9473431377820037,0.2682080515243397,149.83489984632538,0
2024-05-14,App,North,Repeat,1868.0,984,103.0,95.0,44998.35387222552,0.05513918629550321,0.9282202128223327,0.42332116503711764,111.11562734485129,0
2024-05-14,App,South,New,1945.0,1057,79.0,73.0,47345.65929297256,0.04061696658097686,0.9249540864824305,0.4407365360810841,177.96987874174738,0
2024-05-14,App,South,Repeat,1389.0,633,81.0,75.0,28198.750756581027,0.058315334773218146,0.9340292508768709,0.42090244842106933,107.54448697830269,0
2024-05-14,App,East,New,2354.0,989,85.0,77.0,43968.61640532704,0.03610875106202209,0.9174005993628862,0.48037096735406754,128.60720408783703,0
2024-05-14,App,East,Repeat,1533.0,832,103.0,95.0,59355.09486934736,0.06718851924331376,0.9293563886974198,0.4129977653272116,83.5254099295377,0
2024-05-14,App,West,New,1075.0,516,46.0,42.0,24819.067364377912,0.04279069767441861,0.919755862214543,0.43697508640601934,178.89638301253817,0
2024-05-14,App,West,Repeat,650.0,290,40.0,35.0,12964.584983927716,0.06153846153846154,0.8951859878723933,0.38004647303784533,127.86353773444631,0
2024-05-14,Web,North,New,2058.0,899,83.0,76.0,36017.45654387235,0.04033041788143829,0.922150489600997,0.40951616636322846,141.335263287437,0
2024-05-14,Web,North,Repeat,871.0,513,49.0,46.0,31512.568001296568,0.05625717566016074,0.9448831555778928,0.43535564794810055,95.83978391055673,0
2024-05-14,Web,South,New,1239.0,865,49.0,44.0,20638.440256194906,0.03954802259887006,0.9075670675410082,0.260851978382839,123.38596999135073,0
2024-05-14,Web,South,Repeat,1866.0,819,101.0,94.0,45102.926929413115,0.05412647374062165,0.9373902623263285,0.4156296115076766,102.7420624536853,0
2024-05-14,Web,East,New,1138.0,470,37.0,34.0,10848.237439555036,0.03251318101933216,0.9362127819912959,0.3511787230134201,156.01767683388536,0
2024-05-14,Web,East,Repeat,807.0,362,48.0,45.0,33276.350308396395,0.05947955390334572,0.9486735854328996,0.46930541179158947,147.33473304712356,0
2024-05-14,Web,West,New,2075.0,1206,62.0,56.0,31991.965695425897,0.029879518072289158,0.9173272026817885,0.29660203563236215,152.49564438794835,0
2024-05-14,Web,West,Repeat,1327.0,657,65.0,58.0,29067.461446001176,0.048982667671439335,0.8970203088390114,0.4735357444983429,131.27251354242162,0
2024-05-15,App,North,New,1514.0,629,56.0,53.0,36750.112790211264,0.036988110964332896,0.9641988410199921,0.40852214993606817,111.71710752504926,0
2024-05-15,App,North,Repeat,1317.0,904,83.0,80.0,37498.98780146692,0.0630220197418375,0.9651414268306233,0.43872914079112263,106.70693862622178,0
2024-05-15,App,South,New,1070.0,609,42.0,39.0,26177.87772004964,0.03925233644859813,0.9353121840582557,0.4023681470107018,170.25340687357303,0
2024-05-15,App,South,Repeat,1153.0,680,64.0,60.0,42243.31039843031,0.055507372072853424,0.948784057033241,0.3664394462433056,112.46512190287471,0
2024-05-15,App,East,New,1675.0,988,72.0,68.0,25008.526042791505,0.04298507462686567,0.9486818270928761,0.4289467466697117,160.71630441370365,0
2024-05-15,App,East,Repeat,1688.0,806,107.0,97.0,73156.55354750631,0.06338862559241706,0.9074100007443368,0.36266692817896523,115.18545342355975,0
2024-05-15,App,West,New,1004.0,495,35.0,33.0,9902.896011655734,0.0348605577689243,0.9607547056379004,0.3820354580217491,153.30485089838834,0
2024-05-15,App,West,Repeat,1669.0,875,97.0,91.0,28946.408287748094,0.05811863391252247,0.9443682339555326,0.4111510151481082,97.05627087792914,0
2024-05-15,Web,North,New,684.0,376,29.0,26.0,10951.40686308323,0.04239766081871345,0.9199328652390106,0.4470631361479881,172.49693015313758,0
2024-05-15,Web,North,Repeat,628.0,305,35.0,32.0,22139.557718942277,0.05573248407643312,0.92957521884846,0.4040549301955955,111.2770827893478,0
2024-05-15,Web,South,New,1673.0,1023,69.0,65.0,49647.46264231184,0.041243275552898986,0.9447048288857925,0.4115836342097531,124.95254384505401,0
2024-05-15,Web,South,Repeat,1155.0,727,63.0,57.0,17427.692213322985,0.05454545454545454,0.9084246190107177,0.378888253734076,123.47941154703642,0
2024-05-15,Web,East,New,1349.0,841,49.0,43.0,20639.430640798393,0.0363232023721275,0.8873376156456378,0.4019966523278127,106.39589595105693,0
2024-05-15,Web,East,Repeat,1188.0,744,63.0,59.0,19410.928387944896,0.05303030303030303,0.937378344058165,0.4005825853842623,120.84706842061394,0
2024-05-15,Web,West,New,870.0,568,24.0,21.0,15304.307834549089,0.027586206896551724,0.9145800197436255,0.39603369018118934,128.78428447050402,0
2024-05-15,Web,West,Repeat,1969.0,1302,108.0,97.0,29267.13797317818,0.05485017775520569,0.9062122795306926,0.38027997753006637,103.11267162070158,0
2024-05-16,App,North,New,2713.0,1421,97.0,89.0,35686.36847078322,0.035753778105418355,0.9268095590386776,0.3967844774940377,140.457465439863,0
2024-05-16,App,North,Repeat,2419.0,1278,130.0,120.0,44000.547818645726,0.05374121537825548,0.9276258245477256,0.3480377689051116,116.63439460934065,0
2024-05-16,App,South,New,896.0,413,36.0,33.0,15595.098158243673,0.04017857142857143,0.9248062627311787,0.44686729890478505,110.49720670013885,0
2024-05-16,App,South,Repeat,1431.0,986,74.0,69.0,34865.192807528394,0.0517120894479385,0.9397351308345848,0.3869871656189339,107.01450013172332,0
2024-05-16,App,East,New,2240.0,1430,73.0,64.0,47338.447968506356,0.032589285714285716,0.8854064671854004,0.38736986561894204,112.73631780110792,0
2024-05-16,App,East,Repeat,2048.0,1182,126.0,116.0,51829.50557375548,0.0615234375,0.9209214156905795,0.3688497421500788,122.55362633248586,0
2024-05-16,App,West,New,1774.0,1009,74.0,68.0,41185.245612296996,0.04171364148816235,0.9282289989691398,0.3567551943785789,152.27573120425873,0
2024-05-16,App,West,Repeat,1900.0,993,126.0,120.0,60398.10333738315,0.06631578947368422,0.9539519711723238,0.40644042895637045,134.81472291113113,0
2024-05-16,Web,North,New,1890.0,1212,57.0,51.0,32159.433877836873,0.03015873015873016,0.9088731305580156,0.4545236084528497,153.34667440117028,0
2024-05-16,Web,North,Repeat,1598.0,787,96.0,89.0,65589.60373267303,0.060075093867334166,0.929996644314046,0.36089124451384014,102.8792687991501,0
2024-05-16,Web,South,New,720.0,490,26.0,24.0,18080.02577538228,0.03611111111111111,0.9348215215760659,0.45576252466408906,109.27714922449854,0
2024-05-16,Web,South,Repeat,770.0,423,41.0,37.0,28128.159174946948,0.053246753246753244,0.9147226921401835,0.42427472476694156,125.05429582850248,0
2024-05-16,Web,East,New,911.0,431,30.0,27.0,19410.647218968614,0.03293084522502744,0.9321464976626824,0.4262396287750661,114.85636210354917,0
2024-05-16,Web,East,Repeat,1918.0,1270,97.0,91.0,64448.385914484,0.05057351407716371,0.945401035614814,0.5274767967243029,132.45346258560627,0
2024-05-16,Web,West,New,1435.0,609,45.0,42.0,12943.915036048045,0.0313588850174216,0.9400468545688745,0.41316066151809655,170.8999469850037,0
2024-05-16,Web,West,Repeat,2008.0,1027,122.0,108.0,67369.23850357039,0.060756972111553786,0.8905198439546872,0.3428033214701237,147.63933763281773,0
2024-05-17,App,North,New,2370.0,1649,90.0,81.0,37111.52332213637,0.0379746835443038,0.9072426865069244,0.3925910733250886,124.40172481940327,0
2024-05-17,App,North,Repeat,1023.0,464,56.0,49.0,26238.442883580236,0.05474095796676442,0.884056390475717,0.3936137329503106,136.0578603509314,0
2024-05-17,App,South,New,1826.0,861,84.0,75.0,35653.24555310081,0.04600219058050383,0.8950852817084681,0.38293477426699707,169.90042278440347,0
2024-05-17,App,South,Repeat,1213.0,563,71.0,62.0,37909.160619638715,0.0585325638911789,0.8805753160625146,0.31173990774384663,98.17298690717442,0
2024-05-17,App,East,New,795.0,489,33.0,30.0,17177.862436354448,0.04150943396226415,0.9391391236434423,0.503497386953484,132.88572503974171,0
2024-05-17,App,East,Repeat,1844.0,797,118.0,106.0,40330.64083520665,0.06399132321041215,0.9009696376314326,0.4518303206932476,108.65400746802612,0
2024-05-17,App,West,New,2526.0,1748,70.0,64.0,31838.358837672415,0.027711797307996833,0.9175557803342388,0.3244095971235402,123.4960245629857,0
2024-05-17,App,West,Repeat,2397.0,1427,138.0,129.0,42223.08910354297,0.057571964956195244,0.9350266252091699,0.40042605363691963,114.37313752406641,0
2024-05-17,Web,North,New,1510.0,841,56.0,52.0,34467.63147070147,0.03708609271523179,0.9348456254588543,0.39178645021215336,96.21450141451734,0
2024-05-17,Web,North,Repeat,1057.0,621,54.0,50.0,37572.97433082634,0.0510879848628193,0.9313218849259796,0.48390278002262976,143.5912343983281,0
2024-05-17,Web,South,New,1490.0,1007,51.0,46.0,36726.74444963184,0.03422818791946309,0.9202677402059298,0.37645873027126375,109.00414421013336,0
2024-05-17,Web,South,Repeat,1496.0,980,78.0,72.0,46749.538322173416,0.05213903743315508,0.9301396983251188,0.3681900779398936,118.0062609200289,0
2024-05-17,Web,East,New,700.0,326,21.0,19.0,10129.9660514869,0.03,0.9343089707781657,0.45681639647220657,148.5333642260123,0
2024-05-17,Web,East,Repeat,1448.0,744,78.0,73.0,37840.37337268183,0.05386740331491713,0.9410731106161504,0.4551864476975796,125.64797850366237,0
2024-05-17,Web,West,New,2244.0,1155,75.0,69.0,22242.90655574289,0.03342245989304813,0.9274662387798844,0.36794826357955435,130.8638214921276,0
2024-05-17,Web,West,Repeat,684.0,397,35.0,31.0,17451.3410129745,0.05116959064327485,0.8872620374127572,0.41612802479987765,96.24900214721741,0
2024-05-18,App,North,New,2167.0,1034,73.0,67.0,39255.6348193574,0.03368712505768343,0.9178832892602958,0.4529617523938829,117.40469670903998,0
2024-05-18,App,North,Repeat,1315.0,585,86.0,81.0,30051.07366157812,0.06539923954372624,0.9521015027973988,0.31509838627603615,125.36609784759193,0
2024-05-18,App,South,New,1455.0,700,60.0,54.0,29407.85896176998,0.041237113402061855,0.9089735637152154,0.38936299909672,139.2412194480381,0
2024-05-18,App,South,Repeat,2126.0,1368,118.0,110.0,82676.4578740873,0.055503292568203196,0.938593709943156,0.4359087011469183,91.70379906276955,0
2024-05-18,App,East,New,2783.0,1630,125.0,116.0,47310.09934242737,0.044915558749550846,0.935558340905893,0.3726193560487132,170.89020415068114,0
2024-05-18,App,East,Repeat,1961.0,1119,110.0,107.0,65072.45926679813,0.05609382967873534,0.9799060473833867,0.4016242215842946,91.9213293460447,0
2024-05-18,App,West,New,2326.0,1246,87.0,80.0,54582.26530124121,0.037403267411865865,0.930367941342792,0.4195437328565719,158.89278536491966,0
2024-05-18,App,West,Repeat,2254.0,1319,147.0,140.0,74778.96511851448,0.06521739130434782,0.9559820712810887,0.3765374514520357,127.61490330932179,0
2024-05-18,Web,North,New,2134.0,1303,75.0,71.0,50163.84119857624,0.035145267104029994,0.9599134235280444,0.4301170857958634,159.2244268836427,0
2024-05-18,Web,North,Repeat,759.0,393,41.0,38.0,12995.15835834713,0.05401844532279315,0.9337079331293553,0.43159501695789065,141.94955293765182,0
2024-05-18,Web,South,New,1821.0,944,75.0,69.0,45862.420934377165,0.04118616144975288,0.9312668217416709,0.472582287119845,144.46051626346386,0
2024-05-18,Web,South,Repeat,1765.0,1120,86.0,80.0,50552.404210011315,0.04872521246458923,0.9401635857810466,0.3708098616540009,127.82458166833106,0
2024-05-18,Web,East,New,2435.0,1611,72.0,65.0,26202.41446648005,0.029568788501026694,0.9095535906363923,0.484832865162161,113.49563412450671,0
2024-05-18,Web,East,Repeat,1850.0,782,74.0,68.0,45607.42905751149,0.04,0.9213575791374117,0.5220461982728268,102.98501466290438,0
2024-05-18,Web,West,New,2083.0,1238,78.0,72.0,37992.90196782447,0.03744599135861738,0.9256927818941731,0.36974612212350894,154.13430772028963,0
